'2012-07-09', 'IT likley to post modest volume growth: Dolat  ', 'IT Q1FY13 results estimates: Motilal Oswal  ', 'Infosys likely to pare FY13 revenue growth forecast  ', 'Sell Asian Paints  buy Infosys: Sukhani ', 'Infosys may slip to Rs 2200, says Baliga  ', 'SP Tulsian cautious on IT space  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-10', 'Infosys Q1FY13 PAT seen up 8% at Rs 2500cr: KR Choksey  ', 'Infosys Q1 PAT seen up 3.8% at Rs 2043cr: P Lilladher  ', '15 stocks to buy this earning season: Emkay  ', 'Infosys Q1 PAT seen up 4.2% at Rs 2412cr: BP Equities  ', 'GEPL Capital picks Infosys, Ranbaxy for short sell  ', 'Infosys Q1 PAT seen up 1.4% at Rs 2348cr: Angel  ', 'Dilip Bhat`s view on Infosys  ',"Brace for 'weak' Indian Q1 earnings, says BofA-ML  ", 'Infosys Q1 PAT seen up 3.7% at Rs 2402cr: MOSt  ',,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-11', 'Infosys Q1 profit after tax seen up 5.7% to Rs 2448 cr  ', 'What to expect from Infosys Q1 results  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-12', 'Infosys sees fiscal 2013 sales growing 5%  ', 'Sell Infosys: Ventura  ', 'No further upside in Infy  sell to book profits: Harit Shah ',TCS rubs salt in Infosys' wounds with strong Q1 earnings  , 'TCS valuations too high  tough to sustain level: Equirus ', 'Infosys may slip to Rs 2150, says SP Tulsian  ', 'Infosys vs TCS: How the numbers stack up head-to-head  ', 'More downside likely to happen in IT space, says Sukhani  ', 'Change of guard in IT biz  TCS is new bellwether: Experts ', 'Hiring plan of 35k on track, no decision on wage hike: Infy  ', 'Analysts thumbs down Infosys results  will TCS march ahead? ', 'Infosys has support at Rs 2200: Sukhani  ', 'Infy pricing fall hints at pressure on IT sector: Edelweiss  ',"Jai Bala's view on Infosys, TCS  ", 'Buyback was never under consideration: Infosys  ', 'Biggest disappointment from Infy is guidance: Cowen & Co  ', 'Buy Patel Engg, Kokuyo Camlin, United Spirits: Tater   ', 'Infosys Q1 cons PAT at Rs 2289cr  total income at Rs 10092cr ', 'Infosys has strong support at Rs 2200: Sukhani  ',"Bull's Eye: Short Escorts, Infosys; buy CMC, United Spirits  ", 'Infosys Q1 profit rises 33%, meets forecast  ', 'Infosys Q1 results, FY guidance disappoints, shrs tank  ', 'Expert views: Infosys Q1 profit up 33%, cuts guidance  ',,,,
'2012-07-13', 'Buy Infosys  target of Rs 2770: Dolat Capital ', '12 Indian outsourcing cos among top global 100  ', 'Buy Infosys around Rs 2200: PN Vijay  ',Pricing worries cloud outlook for India's IT industry  , 'Infosys, HCL, Wipro looks weak in IT space: Sharma  ', 'Accumulate Infosys  target of Rs 2630: Emkay ',"Here's how analysts view Infosys, TCS Q1 results  ",Barclays cuts Infosys to 'equal weight' on Q1 earnings  , 'LIC ups Infy stake to record high  buys Rs 2kcr worth shres ', 'Infosys: Another subdued quarter, rupee enabled growth  ', 'Expect Infosys to bounce back in FY14: Antique Broking  ', 'Infosys may slip 8-10% post results: PLilladher  ', 'Buy Infosys at current level: Kulkarni  ', 'Buy TCS on dips, says Sandeep Shah  ', 'Below Rs 2200, Infosys may slip to Rs 2000: Manghnani  ',,,,,,,,,,,,,,,,
'2012-07-14', 'Accumulate Infosys  target Rs 2530: Angel Broking ', 'Sell Infosys  target Rs 2129: Nirmal Bang ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-15',Govt's proposed RTI project draws interest from IT firms  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-16', 'Barclays adds Hindalco to Top 10 Indian stocks list  ', 'Infosys may slip to Rs 2050- 2100: Baliga  ', 'IT stocks may slip further, says Sukhani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-17', 'Super Six trading ideas for July 17  ',"Anu Jain's view on TCS, Infosys  ", 'Infosys has target of Rs 2100-2120: Sukhani  ', 'Hold Infosys  target of Rs 2277: KRChoskey ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-18',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-19', 'Buy Infosys  target of Rs 2850: Prabhudas Lilladher ', 'Infosys may go upto Rs 2350-2400: Kulkarni  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-20',"Sukhani's view on BPCL, Infosys  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-21', 'Infosys an underperformer: Way2Wealth  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-22',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-24',"Wipro's quarterly profit rises 18%, meets forecast  ", 'Infosys to expand its US operations with a new delivery center in Wisconsin  ', 'Hold Infosys  target of Rs 2519: R K Global ', 'Palmer vs Infosys mediation begins today  ', 'Infosys to hire 2,000 people in US by year-end  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-26', 'Infosys can test Rs 2260: Nomura  ', 'HCL Tech remains top pick with target of Rs 630: Nomura  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-27', 'Below Rs 207, Tata Motors may test Rs 180-185: Manghnani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-30',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-07-31',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-01',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-03',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-04',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-05',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-06',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-07', 'Plot thickens: Infosys alleges Palmer forged documents  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-08',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-09', 'Infosys bags Rs 700cr project from India Post  ', 'Edelweiss lists 4 stocks you should bet on post results  ', 'Infosys, Lakshmi Machine top trading picks: GEPL Capital  ', 'Another ex-employee files suit against Infosys in US  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-10', 'Infosys concludes internal probe on harassment allegations  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-11',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-12',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-13',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-16', 'Infosys US visa case pushed to next month  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-17',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-18',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-20',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-21', 'US court dismisses harassment case against Infosys  ', 'Buy Infosys, says Sudarshan Sukhani  ','Infosys victory may deter copycat lawsuits'  , 'Second whistleblower claims also unfounded: Infosys  ', 'Exit Infosys at current levels, says Baliga  ',"Sukhani's view on Infosys, Tata Power, Tata Motors  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-22', 'Buy Infosys  target of Rs 2850: Prabhudas Lilladher ', 'Book profits in Infosys between Rs 2440-2550: Manghnani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-23', 'Buy Infosys  target of Rs 2850: Prabhudas Lilladher ', 'Infosys top pick in IT space, says Dilip Bhat  ', 'Biz sentiment in US better than Europe: Infosys  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-24', 'Stay cautious on Infosys, BofA-Merrill warns  ', 'Industry leaders voice concern on growth target, reforms  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-30',"KV Kamath disagrees with SBI chief, says CRR isn't an issue  ", 'Company focusing on big acquisitions for growth: Infosys  ', 'Buy Reliance Inds on dips  sell Infosys on rally: Bhamre ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-08-31',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-01',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-03',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-04','Infosys open to acquisitions exceeding 10% of its revenue'  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-05', 'Infosys BPO to recruit 8,000 more this year  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-06',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-07', 'Plan in place for struggling Infosys, but no quick returns  ', 'Scouting for acquisitions in product, platform biz: Infosys  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-08',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-09',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-10', 'Alpha Trade: Buy Infy Sept fut  Sell Nifty says ICICIdirect ', 'Lodestone buy driven by need to balance portfolio: Infosys  ', 'Infosys to acquire Lodestone Holding AG  ', 'Lodestone is a good strategic fit for Infosys: JM Financial  ', 'Hold Infosys, exit Pantaloon, JSPL: Sukhani  ', 'Buy Infosys, target of Rs 2850: Prabhudas Lilladher  ',Infy's Swiss co buy a step in right direction: Ambit Cap  , 'SP Tulsian positive on Infosys  ', 'Infosys to buy Zurich-based Lodestone Holding at USD 350 m  ',,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-11', 'Short Infosys, says Siddharth Bhamre  ', 'Sell Infosys  target of Rs 2363: Nirmal Bang ', 'Buy Infosys with a target of Rs 2600-2650: Kulkarni  ', 'Sell Infosys at current level: Mehta  ', 'Hold Infosys  target of Rs 2720: Sushil Finance ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-12', 'Sell Infosys, buy Infinite Computer: GEPL Capital  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-13', 'Hold Infosys  target of Rs 2519: R K Global ',"Stock view: Ambareesh Baliga's advice on Tata Motors, Infy  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-16',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-17',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-18',"BofA-ML upgrades Infosys, Tech Mahindra to 'buy'  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-19',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-20', 'Infosys a good defensive bet, says Dilip Bhat  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-21',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-22',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-24', 'Infosys has target of Rs 2520-2510, says Thukral  ', 'Infosys fixes Oct 19 as record date for interim dividend  ', 'Exit ONGC around Rs 295- 300 levels, says Baliga  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-28', 'Narayana Murthy to exit HSBC board  ', 'India Inc credits Chidu for reforms  stress implementation ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-09-30',Infosys entry will give WB's image a fillip: Nasscom  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-01', 'Book profit in Infosys: Agarwal  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-03', 'Infosys falls  rupee sparks outlook fears ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-04', 'See lower levels in Wipro, says Jai Bala  ',"HSBC downgrades TCS, HCL Tech to 'neutral'  ", 'Q2FY13: IT firms to post muted results, says Emkay Global  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-05',"Macro woes, margin pressure to drag IT firms' Q2 earnings  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-06',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-07',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-08',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-09', 'Emkay expects inline Q2 qtr from Tier I IT services  ', 'Angel expects TCS,HCL Tech to lead growth in tier-I IT pack  ', 'IT sector Q2 results preview: Dolat Capital  ', 'Wary of IT sector, Bet on L&T,, HDIL & cable-TV cos: Tulsian  ', 'Infosys September-quarter profit seen up 24.9%  ',,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-10', 'Grant Thornton India sees dip in M&A  activities ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-11', 'Exit Infosys at current level: Merani  ', 'Infosys Q2 EBIT seen up 6% at Rs 2854 cr  ', 'Will Infosys cut FY13 EPS guidance?  ', 'Infosys Q2 PAT seen up 4% at Rs 2386cr: Emkay  ', 'Infosys Q2 PAT seen up 1% at Rs 2314cr: Angel Broking  ', 'Infosys Q2: Analysts see 3% growth in Q2 profit & revenues  ', 'Infosys may rally to Rs 2700, says Kulkarni  ', 'Infy may revise EPS guidance to Rs 164 for FY13: Kotak  ', 'Infosys Q2 PAT seen up 4% at Rs 2377 cr: KRChoksey  ', 'Infosys Q2 PAT seen dn 0.4% at Rs 2279cr: ICICI Direct.com  ', 'Infosys Q2 PAT seen up 6.6% at Rs 2439cr: Kotak Securities  ', 'Infosys Q2 PAT seen flat at Rs 2293cr: Prabhudas Lilladher  ',Don't take fresh call in Infosys: Rikesh Parikh  , 'Infosys Q2 PAT seen up 4.9% at Rs 2401cr: MOSt  ',,,,,,,,,,,,,,,,,,,,,
'2012-10-12', 'How do analysts view Infosys Q2 results?  ', 'Infosys to raise salaries of Indian employees by 6%  ', 'Infosys may slip to Rs 2220-2240: Murlidharan  ', 'Is Infosys grooming CFO Balakrishnan for the top job?  ', 'Infosys retains margin guidance, sees challenging times    ', 'Need stability on management side of Infy biz: Moshe Katri  ', 'Buy Infosys at current levels: Dipan Mehta  ', 'Infosys board declares interim dividend of Rs 15  ', 'Infosys Q2 net up 24% YoY  shrs sink on poor guidance ', 'Expert views on Infosys Q2 results  ', 'Infosys Q2 results inline, Bala to head BPO arm, stk slips  ', 'Bala to head Infosys BPO arm, Finacle, Bansal to be new CFO  ', 'TCS, HCL Tech, Wipro open lower post Infosys results  ', 'Infosys Q2: Looks like biz is under serious pressure, says Kotak Instl  ', 'Infosys Q2: Stock may slip to last quarter lows, cautions Nilesh Shah  ', 'Infosys Q2: Management views on pricing, deals, clients, guidance  ', 'Infosys cons Q2 net profit at Rs 2369 crore versus Rs 1906 crore  ', 'Infy Q2 disappoints, stock to settle at Rs 2200-2300: IIFL  ', 'Infosys shares recoups losses after clarification  ', 'Infy net to up 25% as global clients look to squeeze costs  ',,,
'2012-10-13', 'Hold Infosys  target of Rs 2700: SPA Research ', 'Accumulate Infosys  target of Rs 2575: Emkay ', 'Accumulate Infosys  target of Rs 2710: Dolat Capital ', 'Reduce Infosys  target of Rs 2357: Asit C. Mehta ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-15', 'After dismal Infy Q2 results, will other IT cos click?   ', 'Buy Infosys  target of Rs 2900: PLilladher ', 'Accumulate Infosys  target of Rs 2573: Angel Broking ', 'Infosys an underperformer, may slip to Rs 2200: Baliga  ', 'Buy Infosys on dips, says Sudarshan Sukhani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-16', 'Buy Infosys  target of Rs 2800: Motilal Oswal ', 'Reduce Infosys  target of Rs 2352: KRChoksey ', 'Hold Infosys  target of Rs 2565: R K Global ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-17', 'Infosys wins 2012 Microsoft platform modernization award  ', 'IT space needs new products to meet $300bn target: Infosys  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-18',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-19', 'TCS, Wipro, Mindtree: Who will steal the show in Q2?  ', 'TCS tops expectations with 44% YoY rise in Q2 net profit  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-20',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-21',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-22',Antique's view on IT sector post Q2 earnings  , 'Analysts raise TCS target price after strong Q2  ', 'Buy Infosys  target of Rs 2686: Firstcall Research ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-24',"'Airtel, Infosys, TCS among most sought after employers'  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-27',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-29',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-30',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-10-31',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-01', 'Atul Badkar bullish on Bharti Airtel, Infosys  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-02', 'Wipro Q2 profit rises 24%, beats estimates  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-03',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-04',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-05',"TCS downgraded to 'sell'; bet on Infy, HCL: CLSA  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-06', 'RBS acquires 29 lakh shares in 8 cos for Rs 352 cr  ', 'No donation given to Kejriwal for political work: Murthy  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-07', 'Cognizant maintains lead over Infosys  revenue at USD 1.9bn ',Lloyd's Register Group selects Infosys as Global Information System Transformation Partner  ,"Indian IT cos cheer Obama's victory, but visa still a worry  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-08', 'Buy Tata Motors, Infosys, TCS: Sukhani  ', 'Infosys signs multi-year agreement with Ministry of Corporate Affairs  ', 'Infosys bags about USD 50m deal from MCA  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-09', 'Infosys signs $ 50 mn contract with MCA  stock trades lower ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-10',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-11',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-12',Buy or sell: Emkay's trading tips for Mahurat trading  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-13',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-14',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-15', 'Infosys, Microsoft, Gen-i partner to simplify Australian Cloud deployments  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-16', 'Infosys may rally to Rs 2420-2450: Kulkarni  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-17',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-18',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-19', 'Buy Infosys on dips, says Hemant Thukral  ',Infosys launches 'India in a Box' for Japanese companies  , '6 trading stocks for short term gain  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-20',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-21', 'See IT sector growth closer to 11% in FY13: NASSCOM  ', '6 intraday picks to make smart gains  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-22', 'IT sector likely to grow at 11% this fiscal: Infosys  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-23',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-24', 'No acquisition plans in China  positive on Europe ops: TCS ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-25',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-26',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-27', 'Check out stocks for short term gain  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-28',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-29', 'Diwan upbeat on RIL, Infosys, Natco Pharma  ', 'Infosys named a leader in IDC MarketScape  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-11-30', 'Infosys plans to list ADS on NYSE Euronext  ', 'Infosys plans to list its ADS on NYSE Euronext  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-01',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-02',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-03',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-04',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-05', 'Infy falls 2% after losing pride of place in Nasdaq 100  ', 'Facebook to replace Infosys on Nasdaq 100 next Wednesday  ', 'Infy downgrade on no mgmt initiative, dull economy: Cowen  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-06', 'Stay away from Infosys: Sukhani  ', 'Infosys plans to roll out project for India Post in 2 yrs  ', 'Buy Infosys  target of Rs 2575: Emkay ', 'IT shares shares extend fall on outlook worries  ', 'Infosys can re-test Rs 2275: Hemant Thukral  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-07', 'Infosys BPO wins 2012 Optimas Award for Managing Change  ', 'Infosys FY13 revenue outlook under threat: UBS  ', 'Infosys may lower FY13 dollar guidance  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-08',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-09',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-10',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-11',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-12', 'Buy Infosys 2300 Put: VK Sharma  ', 'Europe strategic for Infy, London & Paris listing next: CEO  ', 'Short Infosys, says Sudarshan Sukhani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-13', 'Indian cos invest USD 2.31 billion overseas in November  ', 'Infosys is number one for corp governance: Report  ', 'US likely to launch 4 big I-T deals  ', 'Infosys ranks No. 1 for its corporate governance  ', 'Infosys ADS starts trading on NYSE  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-14', 'Ex-employee withdraws lawsuit against Infy after settlement  ',Japan's OSG selects Infosys CommerceEdge platform  , 'OSG Corp selects Infosys CommerceEdge to transform its e-commerce portal  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-15',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-16',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-17', 'Ambareesh Baliga negative on IT space  ', 'Infosys may trim forecast again as US clients cut back  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-18', 'Infosys FinacleTM a leader among Global Banking Platforms  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-19', 'IT would like RBI to look at interest rates: Infosys  ', 'Six intraday top picks for December 19  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-20', 'Infosys a good medium term bet, says Atul Badkar  ', 'Buy Infosys Jan fut, sell Nifty Jan fut: ICICIdirect  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-21', 'Buy Infosys around Rs 2300, says Sunidhi Securities  ', 'Short term traders don\xe2\x80\x99t buy Infosys, TCS, Wipro: Sukhani  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'2012-12-22', 'Heads up! Stocks you should trade next week  ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
