"date","weighted","close","high","low","open","volume"
"2017-10-07","4383.91","4425","4566.4","4281","4363","156967706.32"
"2017-10-08","4522.94","4597.98","4715","4350.01","4425","278821900.44"
"2017-10-09","4703.69","4764.7","5000.1","4455","4603.5","456656649.86"
"2017-10-10","4827.9","4773.1","5050","4700","4782.3","409803629.09"
"2017-10-11","4799.41","4822.01","4999.9","4611","4750","299814360.41"
"2017-10-12","5176.18","5442.08","5556.3","4730","4814.99","787131216.82"
"2017-10-13","5632.56","5633.54","6004.5","5171.08","5429.8","1083774863.86"
"2017-10-14","5694.9","5833.6","5990","5277","5634.03","380091183.17"
"2017-10-15","5606.45","5711.51","6045.89","5267.59","5840","570165985.98"
"2017-10-16","5688.08","5745.72","5990.5","5347.11","5693.7","374698535.34"
"2017-10-17","5614.43","5601.27","5941.3","5430","5764.7","371897910.84"
"2017-10-18","5363.3","5569.33","5864.76","5000","5593.97","714603639.43"
"2017-10-19","5648.28","5695.38","5875.73","5401","5565.21","377218131"
"2017-10-20","5894.71","5992.32","6180","5429.53","5704","598569611.14"
"2017-10-21","6063.25","6013.83","6394.99","5750.1","5989.1","521815548.24"
"2017-10-22","5893.52","5978.65","6349.64","5652","6024.85","453505655.29"
"2017-10-23","5825.42","5899.6","6238","5500","6005.05","422759376.72"
"2017-10-24","5619.16","5503.47","6250","5453.01","5901.8","381566040.99"
"2017-10-25","5536.98","5715.97","6068.8","5356.95","5503.47","501777968.79"
"2017-10-26","5845.53","5889.42","6215.21","5489.75","5709.31","478591669.01"
"2017-10-27","5808.48","5759.7","6148.1","5672","5888.07","402333276"
"2017-10-28","5738.72","5711.95","6065.99","5619.93","5749.96","270274707.02"
"2017-10-29","5926.49","6155","6500.5","5660","5730","918324711.63"
"2017-10-30","6136.9","6125","6413.2","5800","6150","335897953.33"
"2017-10-31","6297.66","6434.21","6603.7","5936.36","6121.35","311087965.06"
"2017-11-01","6550.06","6745.95","6976.6","6197","6448.35","658659538.19"
"2017-11-02","6967.09","7018.8","7899.99","6230.01","6741.02","1393320818.65"
"2017-11-03","7234.85","7135.9","7705.6","6620","7037.47","948991555.39"
"2017-11-04","7255.97","7369.8","7788.4","6850.1","7128.43","665357630.39"
"2017-11-05","7461.12","7379.17","7819.4","7042","7374.45","688808782.55"
"2017-11-06","7184.18","6929.97","7644.3","6900","7374.7","966362939.72"
"2017-11-07","7091.03","7102","7528.7","6929.97","6975","594441047.98"
"2017-11-08","7425.2","7357","8139.11","6960","7109.7","1365089127.47"
"2017-11-09","7222.2","7126.4","7850","6955.48","7604.01","792082867.66"
"2017-11-10","6799.9","6577.62","7799","6201.98","7151.48","1340558756.83"
"2017-11-11","6448.31","6355.13","7016","6150","6585.1","1006516504.2"
"2017-11-12","6013.94","5888.6","6917.1","5151","6339.86","2031216322.01"
"2017-11-13","6340.97","6549.31","6980.5","5773.22","5849.36","1419402176.2"
"2017-11-14","6554.94","6554.92","6972.7","6299.36","6550.73","717073023.7"
"2017-11-15","7105.09","7271.2","10000000","6554.92","6554.92","1084521156.45"
"2017-11-16","7569.33","7757.4","8197","7049.97","7275.12","1217384661.44"
"2017-11-17","7810.4","7675.9","8228.9","7350","7843.48","1146090177.24"
"2017-11-18","7664.41","7770","8099","7300","7714.7","649861840.68"
"2017-11-19","7900.95","8052.7","8430","7459.2","7768.38","631799676.74"
"2017-11-20","8155.99","8249","8518","7678.44","8016.58","684779969.47"
"2017-11-21","8111.07","8109","8592.6","7755.6","8249","1137668878.31"
"2017-11-22","8196.36","8230","8560.9","8010","8120.35","566402254.91"
"2017-11-23","8159.37","8000","8519.9","7970","8230.1","600641623.57"
"2017-11-24","8153.59","8434","8931.9","7850","8009.88","757028319.72"
"2017-11-25","8505.52","8779.62","8995.6","8001","8300","764757722.87"
"2017-11-26","9115.04","9306.2","9645","8398.62","8779.35","1219248749.88"
"2017-11-27","9580.63","9711","10013","8933","9284.34","1263731736.51"
"2017-11-28","9852.84","9903.7","10465.88","9411","9768.71","1009092933.22"
"2017-11-29","10331.17","9766","11737","8277.1","9941.7","3340669393.93"
"2017-11-30","9739.21","9907.68","11440","8801","9766.1","2375092474.07"
"2017-12-01","10253.05","10697.51","11934","9350.3","9907.76","1681333428.51"
"2017-12-02","10924.59","10930.24","11667.1","10500.18","10910.18","1090817842.23"
"2017-12-03","11244.55","11290","12333.2","10161","10875.68","1795782762.65"
"2017-12-04","11314.4","11600","12000","10321.1","11290","1337251045.29"
"2017-12-05","11681.17","11666.14","12300","10800","11613.07","1155101909.39"
"2017-12-06","12682.47","13580.91","15000","11590","11711.19","2319634369.77"
"2017-12-07","14976.6","16609","19998.88","12874.99","13580.91","4119227768.92"
"2017-12-08","15554.96","16250.01","19399.99","13482.42","16608","3838310645.91"
"2017-12-09","14730.35","14690.22","17547.61","12701.05","16250","2246277111.68"
"2017-12-10","14399.75","14899.9","16773.12","12500","15041.01","2956358773.39"
"2017-12-11","16469.11","16885.76","18163.88","14677.19","15268.99","2571849404.16"
"2017-12-12","16911.37","16228","18699.02","12200","16781.56","2069631363.37"
"2017-12-13","16575.63","16171","17900","15100","16228","2250313990.04"
"2017-12-14","16414","16401.53","17333","15260.01","16245.02","1645229763.71"
"2017-12-15","17435.91","17569","18500","16189.45","16384","2289785099.51"
"2017-12-16","18500.5","19210","19950","17050","17569","1794695176.78"
"2017-12-17","19261.8","18970","20349.6","18250","19209","1939201134.57"
"2017-12-18","18632.53","18981.88","19999.1","17805.44","18956","2129391964.95"
"2017-12-19","17952.97","17310.18","20633.88","16400","18981.88","2681859232.1"
"2017-12-20","16601.33","16496.9","18889.9","14024.94","17310","3262463327.77"
"2017-12-21","15974.54","15650","18200","14315","16466.98","2293148127.65"
"2017-12-22","13297","14000","17000","10400","15645","5152481653.06"
"2017-12-23","14512.99","15065.51","18000","12521","13173","1991895232.13"
"2017-12-24","13188.25","13517","16771.6","11600","14036","1936314752.2"
"2017-12-25","13726.4","13638","16000","12675","13510.98","1237975733.16"
"2017-12-26","15248.96","15680","18000","13510.54","13989.99","1842214767.78"
"2017-12-27","15480.45","15445.9","18299.9","14416.56","15680","1796903711.77"
"2017-12-28","14126.1","14470.07","17880","13145","15418.95","2027033120.47"
"2017-12-29","14479.87","14914.78","17090","13770","14436.99","1444356131.63"
"2017-12-30","13013.59","12384","16987.9","11651","14400.8","1982730206.49"
"2017-12-31","13318.45","13880","16700","12166","12667.61","1246668649.22"
"2018-01-01","13374.64","13376","16500","12767.35","13775","887624918.9"
"2018-01-02","14108.63","14781.51","17000","12795","13375","1669862425.26"
"2018-01-03","14965.71","15155.62","17000","14469.27","14781.52","1347142733.83"
"2018-01-04","14798.21","15159","16999.8","14000","15149.05","1600087300.72"
"2018-01-05","15998.51","16928","18500","14701.38","15200","1888799781.62"
"2018-01-06","16719.2","17176.43","18250","16152","16945.51","1139647590.08"
"2018-01-07","16449.1","16214","18500","15600","17175","1106751222.28"
"2018-01-08","15050.58","14906","17899","13268.19","16150.15","2001230436.03"
"2018-01-09","14764.98","14425","17200","14110.84","14980","1334156188.17"
"2018-01-10","14142.2","14896","17150","13270","14388.06","1726450034.73"
"2018-01-11","13578.25","13254","16950","12593.46","14899.99","1942910201.08"
"2018-01-12","13642.03","13794","16900","12600","13260.04","1143640630.09"
"2018-01-13","14254.72","14197.78","17998","13266.3","13812.53","874516579.6"
"2018-01-14","13552.96","13560","16000","12854","14174.01","942061845.13"
"2018-01-15","13825.94","13590","15850","13300","13647.99","979594964.03"
"2018-01-16","11748.97","11102.7","15390","9920.02","13581.66","3183797385.42"
"2018-01-17","10466.98","11200.01","13650","9005","11399","2999394746.71"
"2018-01-18","11418.97","11031","13424","10400","11248","2029843902.36"
"2018-01-19","11391.56","11476","13797.9","10602.45","11305.53","1195119439.78"
"2018-01-20","12454.84","12731","14150","11406.7","11535.55","1217808943.4"
"2018-01-21","11806.42","11556.5","14058.11","9800","12771.91","1240912791.75"
"2018-01-22","10856.58","10779","13150","9948","11510","1495404440.01"
"2018-01-23","10694.53","10821.04","13099.9","9880","10779","1414140491.89"
"2018-01-24","11022.61","11400.97","12582.75","10350","10821.02","1035162822.32"
"2018-01-25","11291.45","11147","12996.9","10805.56","11400.98","900152628.48"
"2018-01-26","10890.68","11069","12994.2","10254.19","11117","1299156515.37"
"2018-01-27","11267.86","11491.32","12738.98","10800","11086.88","862859288.28"
"2018-01-28","11717.17","11536","13065.42","11100","11373.92","856122822.45"
"2018-01-29","11321.44","11162.62","12663.75","10840","11835","743007982.78"
"2018-01-30","10434.75","9970.99","12000","9730.27","11217.82","1471928908.01"
"2018-01-31","10003.57","10267","10999.99","9513.1","9971","1028874845.17"
"2018-02-01","9362.26","9000.73","10879.39","8400","10268","1660500505.41"
"2018-02-02","8551.51","8787.68","10200","7540","9181","2302128647.04"
"2018-02-03","8942.36","9221.14","10188","8022.9","8805.76","1057657889.7"
"2018-02-04","8523.82","8167.91","10082.19","7751.2","9178","1191163035.86"
"2018-02-05","7388.47","7958.88","10070","6425.75","8152.9","2166811559.3"
"2018-02-06","6822.26","7840.03","8821.29","5850","6886.58","2918246004.74"
"2018-02-07","7918.73","7568.4","9559.89","7125.1","7676.1","1878020335.55"
"2018-02-08","8219.3","8255.06","9497.7","7543","7585","1382946412.42"
"2018-02-09","8264.5","8709.14","9483.87","7724.9","8200","1159888503.31"
"2018-02-10","8620.69","8553.5","9749.57","8139.4","8679.1","1162237190.14"
"2018-02-11","8178.31","8070.9","9262.98","7801","8553.5","875094911.03"
"2018-02-12","8648.48","8899","9750","8059.9","8070.7","934860655.63"
"2018-02-13","8606.77","8511.6","9730.51","8313.52","8897.42","738996422.89"
"2018-02-14","9088.31","9470","10077.71","8500.62","8512.1","1057924246.25"
"2018-02-15","9832.57","10037","10903.99","9319.84","9452.8","1430425463.87"
"2018-02-16","10012.49","10196","10998.93","9670","10020.27","928944875.02"
"2018-02-17","10688.18","11100","11688.88","10039.73","10184.2","1144656050.66"
"2018-02-18","10697.88","10400","11987.96","10080","11100","1432750995.35"
"2018-02-19","10915.71","11256.64","11883.6","10290","10430","1024658182.95"
"2018-02-20","11471.03","11211","12459.71","11000","11172","1341789432.34"
"2018-02-21","10764.12","10450","12081.57","10200","11217.17","1631844294.03"
"2018-02-22","10193.5","9843.34","11602.61","9712","10451","1569235405.05"
"2018-02-23","10000.32","10144.99","11099.04","9511.02","9826.4","1230561370.56"
"2018-02-24","9894.29","9688.52","11198.43","9327.01","10143","1105194383.17"
"2018-02-25","9587.54","9597.18","10518","9247.72","9665.6","698197614.86"
"2018-02-26","10025.83","10314.23","10998.38","9358.53","9595.99","1035691496.28"
"2018-02-27","10586.69","10566.99","11458.23","9972.55","10329.99","931543474.19"
"2018-02-28","10638.07","10309","11670","10252","10572.49","1005558643.1"
"2018-03-01","10733.75","10924","11675.68","10130","10314","769646973.63"
"2018-03-02","11021.42","11029.99","11841.54","10501","10920","589249683.24"
"2018-03-03","11373.83","11454","12168.04","10859.63","11000.01","551662335.26"
"2018-03-04","11284.69","11500","12118.81","11041","11445","627189016"
"2018-03-05","11548.08","11925","12158","11190.76","11500","713710671.02"
"2018-03-06","10978.18","10731.5","11922.82","10550.1","11402","1089713694.69"
"2018-03-07","10128.05","9920","11433.3","9375","10719","1608315582.73"
"2018-03-08","9601.35","9855","10993","9000","9910.5","1342699854.24"
"2018-03-09","8869.2","9230","10999.9","8342","9293.06","1803762465.79"
"2018-03-10","9166.16","9016.18","10289.8","8653","9257.01","725718760.53"
"2018-03-11","9140.16","9535.04","10198.01","8428","8769","1236364374.17"
"2018-03-12","9348.63","9110.39","10448.3","8742.07","9631","1245757590.05"
"2018-03-13","9155.18","9135.2","10412.5","8812.5","9120","1076421629.77"
"2018-03-14","8584.48","8181.1","10299","7900","9136","1356053766.91"
"2018-03-15","8084.83","8259.99","9459.9","7621.4","8207.02","1320204294.52"
"2018-03-16","8315.76","8256","9428","7859.4","8260","946362029.72"
"2018-03-17","8050.26","7865.02","9099.9","7700","8258.54","796258804.62"
"2018-03-18","7689.47","8200.2","9599.1","7240","7860.83","1339848989.02"
"2018-03-19","8394.74","8589.01","9500","7963.71","8197.28","1268166905.89"
"2018-03-20","8680.23","8904.02","9749.34","8305.1","8600.2","978752369.3"
"2018-03-21","8978.13","8888.2","10284","8745","8904.02","826725571.96"
"2018-03-22","8743.33","8704.67","9933.48","8450","8892.18","885082896.25"
"2018-03-23","8546.2","8916.99","9636.03","8265","8697.5","805685453.37"
"2018-03-24","8837.47","8530","9691.83","8460","8927.8","718128392.78"
"2018-03-25","8536.19","8453","9379.26","8359.45","8532.7","559762406.08"
"2018-03-26","8157.09","8312.15","9649.9","7827.95","8453","933495061.49"
"2018-03-27","7963.52","7793.61","8999.69","7708.6","8144.99","812194966.93"
"2018-03-28","7933.41","7943.58","8998.89","7702.1","7793.61","578750584.28"
"2018-03-29","7405.25","7080","8771.98","6883","8218.3","1184126645.23"
"2018-03-30","6872.37","7145","8000","6533","7084.8","1379982814.8"
"2018-03-31","7045.5","6921.27","8023","6773.9","6838.7","785801537.4"
"2018-04-01","6752.87","6817.4","7999.96","6425.1","6928.5","762933277.08"
"2018-04-02","7005.39","7052.76","8023","6734.22","6816.01","636204135.29"
"2018-04-03","7344.75","7539.75","8500","6860.04","7045.01","782943025.5"
"2018-04-04","7050.57","6790.4","8500","6670","7424.91","762404299.19"
"2018-04-05","6767.34","6769","8027.68","6542.31","6791.68","674141958.56"
"2018-04-06","6658.03","6619.01","7899.37","6500","6785.86","545760234.33"
"2018-04-07","6919.34","6904.9","7924.83","6599.25","6613.9","496367124.07"
"2018-04-08","7027.64","7027.26","7950.24","6716.15","6904.21","363842277.57"
"2018-04-09","6886.8","6770","7891.34","6570.1","7023.9","768877827.33"
"2018-04-10","6814.39","7067.85","7511.71","6600.01","6782.39","325043022.03"
"2018-04-11","6935.76","6966.46","7593.25","6798","6829.9","340815301.04"
"2018-04-12","7525.53","7912","8807.2","6750","6940.9","1206372663.69"
"2018-04-13","8016.84","7893.19","8699.35","7700","7915.99","1059208657.73"
"2018-04-14","8024.88","7998.07","8420","7816.2","7875.94","469685509.91"
"2018-04-15","8261.4","8357.5","8604.53","7854","8003.12","525353166.48"
"2018-04-16","8108.21","8060","8596.66","7863.08","8365","643068668.93"
"2018-04-17","8041.29","7890.3","8491.7","7800.3","8048.92","517146971.1"
"2018-04-18","8095.35","8152.05","8399.44","7865","8136.84","539298148.49"
"2018-04-19","8234.25","8274","8820","8032.2","8152.05","532827100.21"
"2018-04-20","8515.47","8861","9200","8122","8273","885789671.26"
"2018-04-21","8822.65","8912.5","9334","8545.11","8851.1","758688848.03"
"2018-04-22","8911.35","9018.4","9200.94","8732","9099.31","558919384.47"
"2018-04-23","8920.24","8940","9332.9","8756.94","8781.7","500507261.04"
"2018-04-24","9332.47","9645.1","9875.3","8870.01","8870.01","1183063720.97"
"2018-04-25","9198.03","8864.99","9998.99","8602.43","9661.7","1616131258.97"
"2018-04-26","8894.84","9272.11","9471.85","8555","8865.98","905270933.9"
"2018-04-27","9202.92","8920.01","9665.61","8800","9291.86","672936748.36"
"2018-04-28","9255.25","9370.98","9533.52","8800","8916.54","734095522.86"
"2018-04-29","9365.62","9393.99","9604.12","9165","9345.3","581182844.16"
"2018-04-30","9284.92","9243.83","9548.44","9000","9396.32","524710509.98"
"2018-05-01","8991.18","9066.9","9519.99","8815.91","9243.51","598836809.31"
"2018-05-02","9125.91","9217.1","9412","8927.73","9250","448942270.45"
"2018-05-03","9464.51","9731.1","9936.45","9066","9232.06","791900205.31"
"2018-05-04","9663.68","9703","10211.8","9330.68","9737","578234289.61"
"2018-05-05","9848.86","9579.1","10365.2","9465","9689","595901993.14"
"2018-05-06","9641.16","9604.9","10461","9345.01","9799.99","542802555.98"
"2018-05-07","9344.52","9361.96","9618.16","9175","9599.87","60566806.24"
"2018-05-08","9235.28","9181.42","9450","9050","9355.37","58621434.5"
"2018-05-09","9174.53","9308.45","9998","8953.26","9181.52","432534922.74"
"2018-05-10","9235.2","9073.25","10450","8987.74","9308.49","218470846.84"
"2018-05-11","8690.99","8411.42","9935","8333.8","9007.19","462738143.98"
"2018-05-12","8396.94","8481.6","8963.73","8204.41","8408.79","307799310.6"
"2018-05-13","8559.01","8686.1","9106.93","8318.3","8481.72","196010183.91"
"2018-05-14","8590.8","8670","9199","8271","8686.1","316467862.06"
"2018-05-15","8613.31","8474.99","9470.6","8388.7","8674.53","224929629.26"
"2018-05-16","8266.81","8336.1","8825","8100","8481.99","270674653.81"
"2018-05-17","8258.85","8067.03","8500","7980","8337.77","68210896.57"
"2018-05-18","8089.66","8248.87","8275.1","7929.53","8058.16","58093499.64"
"2018-05-19","8256.69","8233.51","8395","8141.08","8248.99","31243933.28"
"2018-05-20","8374.32","8518.48","8590","8170.71","8225.55","44509496.32"
"2018-05-21","8377.01","8393.4","13849","8292.4","8505.21","10271881.31"
"2018-05-22","8206.56","7989.1","8704.84","7938.4","8419.83","26123850.66"
"2018-05-23","7703.02","7502.89","8870","7430","7989.2","45546536.3"
"2018-05-24","7540.29","7584.15","8294.4","7255","7594.9","39867877.39"
"2018-05-25","7475.96","7466","8218.58","7286.7","7575.7","35187173.91"
"2018-05-26","7499.26","7337.95","8133.74","7215","7519.25","13445959.94"
"2018-05-27","7303.5","7349.12","7400","7208.1","7333.2","7463322.92"
"2018-05-28","7243.69","7098.11","7445.89","7076.6","7349.12","18176967.36"
"2018-05-29","7330.02","7460","7531.21","7055.94","7102.78","25878485.35"
"2018-05-30","7412.04","7375.12","7593.68","7268.76","7491.17","18180788.95"
"2018-05-31","7485.9","7485.6","7998","7330.2","7384.17","19756095.09"
"2018-06-01","7473.72","7521","8091","7329.19","7492.28","21926048.72"
"2018-06-02","7607.83","7642","7998.99","7434.3","7514.32","12159163.13"
"2018-06-03","7695.68","7703.67","8091","7556","7642","9128283.35"
"2018-06-04","7559.9","7487.37","8044.54","7442","7710","24451520.52"
"2018-06-05","7509.89","7622.73","7700","7331.85","7488.4","125727381.18"
"2018-06-06","7602.54","7657.93","7878.9","7445","7622.2","66184013.53"
"2018-06-07","7704.89","7694.09","7959","7593.8","7660.26","4204334.38"
